seed,violations,score
456,240,9135
457,256,8783
458,235,7998
459,227,8731
460,255,9015
461,220,8671
462,236,9423
463,245,8882
464,220,9020
465,233,8727
466,224,8804
467,234,8731
468,241,9010
469,238,8959
470,245,8972
471,243,8848
472,238,8860
473,252,8914
474,232,9032
475,225,8566
476,221,9288
477,247,8767
478,253,9375
479,227,9075
480,230,8400
481,246,8966
482,238,9449
483,232,9422
484,244,8914
485,243,8991
486,234,8839
487,221,9112
488,256,8872
489,232,9327
490,227,8934
491,243,8793
492,265,8773
493,216,9046
494,214,9085
495,228,8962
496,257,8328
497,252,9164
498,260,9093
499,230,8738
500,246,8710
501,221,8999
502,238,9190
503,233,8777
504,224,9421
505,227,8822
506,238,9383
507,217,8800
508,226,8789
509,231,9112
510,242,8464
511,238,8840
512,226,8920
513,250,9246
514,225,8783
515,250,9481
516,242,8694
517,243,9110
518,229,9344
519,242,9177
520,246,8676
521,241,8904
522,242,8812
523,224,9125
524,251,9077
525,224,8560
526,252,9077
527,252,8495
528,243,9426
529,235,8834
530,229,8808
531,227,9064
532,242,8696
533,232,8971
534,243,8994
535,234,8832
536,250,8866
537,241,8561
538,248,8996
539,256,8678
540,229,9290
541,222,9327
542,240,8760
543,248,9231
544,227,9025
545,228,9173
546,231,9233
547,220,8921
548,249,8949
549,248,8887
550,256,9711
551,238,8886
552,213,9577
553,225,9089
554,241,8812
555,239,9207
556,220,8916
557,222,8931
558,241,8556
559,235,9324
560,229,8847
561,235,8777
562,252,9340
563,238,8857
564,237,8555
565,221,8215
566,253,8518
567,255,9150
568,243,8961
569,250,8354
570,251,8583
571,228,8585
572,238,8975
573,268,9025
574,248,9639
575,222,8931
576,242,8028
577,231,8779
578,227,8851
579,226,8647
580,225,9341
581,223,9101
582,254,9239
583,259,8686
584,243,9384
585,232,8684
586,242,8827
587,227,8653
588,248,9194
589,265,8899
590,230,8703
591,246,9002
592,239,9280
593,245,9111
594,250,9006
595,241,9320
596,232,9114
597,212,8788
598,234,9200
599,246,8544
600,237,8804
601,254,9284
602,236,8757
603,239,9296
604,235,9356
605,215,9271
606,238,9324
607,235,8995
608,235,9148
609,228,8968
610,220,8974
611,234,9549
612,223,8791
613,259,9240
614,208,8525
615,243,8863
616,241,8479
617,241,8100
618,221,9040
619,215,8963
620,241,8508
621,217,9189
622,220,8492
623,248,8616
624,273,9108
625,229,9342
626,240,8625
627,231,8776
628,245,8716
629,246,8210
630,232,8799
631,249,9530
632,216,8878
633,242,8777
634,252,8772
635,234,9103
636,219,8541
637,224,8775
638,227,8996
639,235,8470
640,236,8820
641,238,8744
642,240,8799
643,228,8837
644,212,8780
645,227,8917
646,239,8739
647,219,8939
648,255,9331
649,254,8700
650,223,8586
651,259,8539
652,229,9013
653,232,9496
654,228,8945
655,232,8267
656,261,8578
657,217,9482
658,230,8534
659,218,9179
660,222,9171
661,232,8981
662,245,8651
663,230,9171
664,241,9184
665,251,9038
666,235,8866
667,249,8779
668,255,8970
669,235,9230
670,256,8526
671,260,8963
672,252,8803
673,236,8674
674,274,8791
675,251,8893
676,216,8883
677,243,9360
678,243,9074
679,238,9025
680,236,8906
681,247,8737
682,247,8884
683,217,9007
684,216,9756
685,251,8604
686,218,9299
687,224,8753
688,266,8581
689,242,9349
690,226,9223
691,209,8386
692,236,8547
693,238,9350
694,237,8928
695,252,9030
696,221,8941
697,243,8876
698,241,9101
699,232,9059
700,262,9352
701,207,8424
702,236,8638
703,222,9032
704,238,8978
705,215,8675
706,222,8862
707,235,8514
708,233,9035
709,249,8705
710,230,9129
711,231,9095
712,234,8783
713,230,9078
714,213,8887
715,245,8776
716,211,9233
717,244,9115
718,237,8766
719,236,8744
720,227,8767
721,220,8970
722,219,8300
723,220,8861
724,242,9027
725,245,8873
726,249,8524
727,222,9387
728,241,8546
729,226,9615
730,248,8956
731,208,8819
732,247,9093
733,238,8865
734,222,9137
735,253,8813
736,238,8638
737,246,8925
