seed,violations,score
0,354,7978
1,327,8511
2,319,9286
3,326,9294
4,338,9384
5,319,9121
6,338,9077
7,308,10203
8,326,10133
9,333,10358
10,336,9994
11,328,10011
12,356,9491
13,329,10601
14,337,9513
15,364,9795
16,331,10280
17,310,9669
18,364,9811
19,351,10592
20,326,10393
21,320,10321
22,339,9738
23,346,10596
24,344,9574
25,323,9890
26,353,10183
27,341,10510
28,369,10011
29,353,10515
30,348,10768
31,343,10600
32,358,9851
33,346,9451
34,340,10631
35,318,10173
36,325,10139
37,335,10332
38,328,9800
39,346,10133
40,339,10109
41,321,10062
42,339,10161
43,348,9876
44,347,10213
45,352,10196
46,339,10435
47,350,10831
48,325,9503
49,352,10306
50,338,10295
51,357,10053
52,371,10685
53,358,10843
54,342,9237
55,348,10244
56,343,11035
57,329,10248
58,331,11046
59,335,9502
60,351,10403
61,338,10254
62,351,11047
63,310,9414
64,337,10025
65,325,10120
66,338,10730
67,329,10450
68,331,10187
69,353,10199
70,344,10235
71,336,10381
72,338,10145
73,348,9920
74,339,10716
75,335,9619
76,363,10551
77,334,10760
78,335,9925
79,338,10118
80,344,10648
81,357,10421
82,354,10225
83,326,10476
84,343,10418
85,331,10908
86,327,9918
87,336,10765
88,336,10006
89,353,10644
90,307,10083
91,339,10619
92,337,9669
93,354,10493
94,347,9769
95,327,10234
96,336,9738
97,352,10316
98,346,9886
99,343,9787
100,343,10185
101,322,10321
102,323,10365
103,326,10287
104,340,10143
105,335,10553
106,317,10323
107,340,10665
108,309,11264
109,325,10002
110,333,9887
111,364,10346
112,339,10808
113,332,10520
114,317,10118
115,337,9703
116,352,9244
117,346,10072
118,339,10423
119,362,10022
120,329,9907
121,336,10387
122,339,11038
123,342,10315
124,362,9821
125,352,10949
126,345,10628
127,344,9824
128,349,10233
129,374,10413
130,333,11021
131,349,10014
132,352,10234
133,350,10627
134,313,10054
135,331,10260
136,354,10906
137,366,10413
138,363,9748
139,335,10500
140,349,10071
141,339,9747
142,336,10190
143,351,9575
144,347,9868
145,315,10857
146,331,10419
147,335,10645
148,349,9554
149,335,9988
150,344,10296
151,335,10266
152,313,10943
153,324,9633
154,350,11093
155,368,10334
156,337,9578
157,336,9533
158,325,9430
159,338,10392
160,328,10422
161,322,10693
162,372,10685
163,358,10778
164,356,10129
165,352,9880
166,330,11097
167,339,9878
168,347,10419
169,335,10625
170,331,9757
171,326,10474
172,333,10455
173,332,10764
174,349,10980
175,344,10167
176,343,10353
177,327,9334
178,332,10791
179,360,10220
180,340,10619
181,351,10047
182,343,9776
183,339,10187
184,346,10172
185,340,10876
186,341,10785
187,344,9715
188,331,10157
189,346,9717
190,333,10289
191,329,10463
192,382,11220
193,355,9834
194,365,9889
195,332,10723
196,347,9678
197,338,10016
198,348,10120
199,339,10386
200,327,10493
201,346,10380
202,346,10664
203,353,9830
204,325,9154
205,341,9441
206,311,10188
207,322,9814
208,338,11149
209,357,9851
210,334,9939
211,331,10415
212,337,10085
213,347,10465
214,338,11045
215,311,10299
216,338,9950
217,343,10821
218,324,10176
219,336,9736
220,328,10241
221,321,10287
222,317,10496
223,325,11016
224,355,10204
225,308,10621
226,322,9967
227,341,11118
228,349,10377
229,338,10428
230,339,11122
231,353,9922
232,326,9959
233,345,10341
234,336,9554
235,342,9424
236,345,10380
237,346,10271
238,339,10241
239,312,10634
240,312,10251
241,346,10281
242,317,10243
243,357,10038
244,347,10802
245,345,10472
246,333,10388
247,340,9802
248,301,10422
249,350,10214
250,358,10196
251,347,10349
252,327,10357
253,334,9591
254,312,10044
255,347,10776
256,336,9974
257,339,9897
258,366,10379
259,319,10559
260,340,10475
261,323,9513
262,358,11080
263,362,10098
264,341,10613
265,315,10443
266,350,10615
267,343,10728
268,351,10250
269,351,10278
270,340,9862
271,316,10419
272,369,10711
273,329,10136
274,348,10160
275,312,10013
276,337,10884
277,339,10201
278,346,10719
279,364,9316
280,331,10277
281,335,9447
282,341,9918
283,349,11566
284,331,10176
285,324,10088
286,320,10761
287,320,9902
288,365,10886
289,324,10588
290,329,10836
291,324,11067
292,339,10641
293,348,10294
294,336,10012
295,331,10016
296,350,10242
297,340,10651
298,354,10561
299,346,10317
300,343,9814
301,307,10539
302,359,9769
303,329,10785
304,329,9797
305,347,10227
306,331,9765
307,334,10482
308,345,10960
309,320,9424
310,349,9455
311,353,9632
312,356,10688
313,325,10581
314,350,10329
315,350,10192
316,323,10559
317,318,10068
318,332,10360
319,320,9599
320,343,9918
321,349,10258
322,343,9779
323,331,10620
324,322,9684
325,337,10539
326,335,10295
327,320,9610
328,347,10540
329,341,10858
330,329,9024
331,332,10181
332,336,10330
333,343,10044
334,359,9313
335,352,10520
336,342,10863
337,358,10568
338,370,9974
339,350,10012
340,373,10083
341,353,10712
342,334,10229
343,344,10820
344,343,10096
345,335,10255
346,347,10706
347,348,10341
348,304,10730
349,327,10357
350,345,10438
351,345,10507
352,347,10787
353,319,9599
354,360,9567
355,350,10236
356,351,10469
357,346,10076
358,326,10461
359,337,11386
360,341,9431
361,370,10353
362,347,10447
363,347,10398
364,340,9564
365,370,10781
366,320,10819
367,336,10734
368,328,10018
369,333,10509
370,363,10384
371,368,9917
372,336,9933
373,347,9674
374,336,10571
375,337,9491
376,358,10060
377,335,10045
378,356,11247
379,342,10290
380,353,10059
381,341,9732
382,320,10330
383,361,8970
384,303,10655
385,343,10864
386,373,9701
387,357,10143
388,366,9349
389,344,10241
390,341,11105
391,323,10688
392,315,10307
393,343,10509
394,331,10964
395,315,9654
396,313,10286
397,330,10589
398,360,10494
399,348,9447
400,343,10514
401,350,9496
402,327,10684
403,329,9889
404,344,10539
405,330,10170
406,347,9920
407,314,10387
408,342,10630
409,357,10159
410,340,9352
411,339,10436
412,346,11373
413,335,10000
414,353,10232
415,335,10074
416,345,10598
417,390,10262
418,343,10690
419,322,11326
420,343,10609
421,333,11064
422,351,9733
423,335,11210
424,357,11091
425,358,11067
426,348,10816
427,353,10209
428,323,10526
429,354,10428
430,360,10634
431,349,10341
432,335,10249
433,360,10021
434,342,10008
435,341,11058
436,345,10439
437,358,10166
438,347,10698
439,355,10053
440,339,10366
441,343,10950
442,341,10607
443,327,10031
444,343,10673
445,328,10658
446,368,10502
447,340,9419
448,362,10977
449,345,9600
450,341,9846
451,341,9912
452,336,10722
453,328,10980
454,348,9738
455,324,10720
456,355,11135
457,368,11367
458,319,9094
459,354,9719
460,356,10453
461,375,9754
462,296,10610
463,340,10218
464,329,10287
465,335,9997
466,347,10178
467,349,10040
468,327,10451
469,323,10367
470,304,10081
471,346,10512
472,328,9705
473,367,10031
474,352,9796
475,357,10926
476,337,10034
477,345,10523
478,338,9941
479,339,10476
480,318,10656
481,356,9961
482,340,10381
483,304,10348
484,335,9756
485,339,10074
486,340,10820
487,325,10148
488,310,9717
489,346,11029
490,314,10339
491,337,9980
492,359,10008
493,361,9559
494,338,9765
495,327,10585
496,323,10741
497,319,10312
498,342,10816
499,343,9217
500,322,9216
501,333,11032
502,334,10445
503,370,10749
504,339,10946
505,336,10047
506,347,10439
507,345,10431
508,366,10474
509,345,10374
510,337,10529
511,355,11193
512,346,9980
513,328,10446
514,358,10705
515,342,11091
516,346,10044
517,316,10400
518,335,9998
519,333,9745
520,354,10188
521,347,9827
522,357,10041
523,312,10290
524,340,9883
525,363,10403
526,331,10613
527,342,10062
528,317,9884
529,341,11398
530,338,10298
531,354,10441
532,308,9773
533,329,10274
534,341,10143
535,348,10810
536,319,10050
537,335,10140
538,374,10511
539,344,10134
540,349,10219
541,339,10359
542,352,10246
543,335,9475
544,327,10709
545,340,10378
546,340,10476
547,351,11160
548,332,10487
549,376,10124
550,344,10431
551,336,9579
552,346,9995
553,351,9436
554,348,10385
555,334,10137
556,354,10085
557,334,10692
558,305,9714
559,326,10178
560,331,10306
561,342,10005
562,358,9522
563,374,10663
564,374,9828
565,328,10783
566,346,11096
567,343,10366
568,331,10268
569,338,10564
570,363,11217
571,334,11009
572,352,10635
573,329,10178
574,356,11072
575,350,10095
576,354,9759
577,326,9651
578,315,10049
579,337,10938
580,331,10726
581,334,10619
582,356,10426
583,343,9768
584,324,10684
585,337,10616
586,347,10329
587,323,11234
588,357,9165
589,333,10025
590,360,10776
591,330,9969
592,357,10273
593,340,9855
594,362,11207
595,351,10798
596,325,11128
597,335,11398
598,357,9957
599,350,10354
600,351,8923
601,357,10389
602,326,10819
603,332,10971
604,375,10234
605,342,10353
606,323,10827
607,345,10140
608,336,9426
609,325,9844
610,344,10576
611,337,10155
612,351,10397
613,339,10872
614,306,9944
615,327,10631
616,371,9763
617,322,10340
618,337,10300
619,344,10115
620,336,10294
621,358,10062
622,354,10445
623,332,10089
624,344,9804
625,323,9753
626,339,10590
627,339,10710
628,335,9556
629,340,10334
630,329,10799
631,352,9164
632,313,10073
633,321,10042
634,355,10051
635,341,10103
636,339,10671
637,328,10637
638,352,9930
639,362,10916
640,331,9779
641,320,9696
642,318,9900
643,322,9909
644,347,10350
645,330,10229
646,358,9830
647,330,10751
648,359,10203
649,327,10202
650,361,10396
651,331,10913
652,339,10040
653,342,10170
654,337,10663
655,351,10061
656,331,10070
657,354,10212
658,359,10461
659,345,10947
660,336,10195
661,321,11170
662,358,10262
663,334,10306
664,326,9797
665,343,10663
666,332,10168
667,349,10970
668,334,10958
669,327,10142
670,347,10284
671,346,10022
672,330,10130
673,310,10180
674,349,9974
675,325,10576
676,332,10627
677,318,10341
678,332,9860
679,309,10608
680,349,9611
681,329,11118
682,325,10509
683,318,9683
684,331,10045
685,344,10201
686,334,9769
687,328,10410
688,334,10324
689,336,9983
690,331,9939
691,341,10403
692,350,10488
693,350,10631
694,306,10057
695,337,10607
696,359,9761
697,338,10857
698,328,10142
699,353,10147
700,324,9776
701,339,10474
702,346,11342
703,340,10379
704,313,11064
705,315,9940
706,335,9829
707,337,9769
708,323,10450
709,349,10468
710,313,10369
711,339,10257
712,337,9970
713,367,10051
714,332,10188
715,325,10578
716,333,10921
717,340,9503
718,366,9668
719,331,10690
720,335,10468
721,359,11342
722,350,9773
723,351,10663
724,349,10587
725,328,10505
726,354,10531
727,340,10047
728,346,11245
729,365,10555
730,356,9829
731,343,10540
732,347,10590
733,333,10387
734,352,10153
735,353,9999
736,334,10546
737,357,11216
738,340,10738
739,339,10369
740,325,10981
741,339,10284
742,349,9675
743,333,10305
744,339,9972
745,364,10465
746,316,10136
747,339,10437
748,327,10611
749,336,9720
750,320,10874
751,329,10918
752,335,10213
753,352,9182
754,375,10343
755,329,9983
756,335,10277
757,317,9948
758,325,10637
759,353,11098
760,348,10609
761,352,10116
762,341,10374
763,345,10416
764,350,10285
765,337,10258
766,369,10793
767,318,10984
768,333,10236
769,327,10552
770,315,10462
771,352,9958
772,346,10137
773,333,10689
774,354,10407
775,329,9912
776,319,9312
777,338,10642
778,346,10532
779,346,9720
780,341,10064
781,344,9398
782,340,10108
783,332,10281
784,360,10590
785,342,10091
786,356,10727
787,334,10335
788,341,9738
789,341,9964
790,332,10025
791,359,10005
792,352,9560
793,345,9837
794,351,10538
795,368,10111
796,329,9319
797,347,11665
798,333,9918
799,353,10267
800,342,9365
801,329,10729
802,347,10133
803,346,10478
804,351,10011
805,381,10648
806,351,10095
807,333,9494
808,310,10956
809,350,11105
810,353,9754
811,319,10966
812,325,10734
813,326,10532
814,328,10392
815,347,10269
816,341,10168
817,344,10397
818,337,9579
819,332,10329
820,337,10457
821,331,9694
822,355,10627
823,336,9359
824,332,10011
825,325,11115
826,333,10419
827,354,11085
828,339,10578
829,336,9801
830,351,10292
831,329,10642
832,350,10395
833,343,10595
834,341,10893
835,345,10433
836,346,10473
837,357,9643
838,335,9699
839,321,9841
840,349,11005
841,317,10312
842,344,10016
843,324,10874
844,337,10263
845,372,10350
846,334,10665
847,348,10209
848,324,9711
849,329,10237
850,352,10040
851,316,10006
852,334,10291
853,364,10018
854,326,10177
855,333,10537
856,362,10179
857,331,10216
858,321,10384
859,346,10479
860,362,10332
861,342,9766
862,364,10356
863,347,10152
864,323,9898
865,361,10112
866,347,10456
867,354,11222
868,333,10185
869,329,10365
870,343,10626
871,340,11102
872,341,10880
873,343,9687
874,334,11423
875,338,9697
876,352,10174
877,344,9757
878,335,9861
879,311,10390
880,348,10172
881,364,10807
882,366,10539
883,330,10369
884,325,10985
885,329,10648
886,348,10630
887,322,9572
888,353,10423
889,354,10036
890,364,10234
891,333,9490
892,357,9975
893,323,10698
894,345,9938
895,336,10162
896,327,10351
897,331,10167
898,338,10785
899,341,10319
900,322,10362
901,341,10953
902,349,10753
903,340,10298
904,342,10284
905,311,9835
906,329,10156
907,334,10787
908,323,10946
909,321,10160
910,319,8760
911,327,9956
912,331,10410
913,354,10120
914,344,10829
915,337,10509
916,326,10404
917,317,10562
918,330,9263
919,369,11033
920,325,10648
921,336,10487
922,349,9696
923,356,10629
924,339,10117
925,338,10350
926,325,10180
927,346,10192
928,334,10722
929,347,10596
930,330,10201
931,318,10075
932,343,9283
933,354,10544
934,342,10152
935,329,9903
936,325,10369
937,335,10504
938,336,10195
939,347,9591
940,314,9995
941,318,10596
942,366,10790
943,339,10605
944,339,9880
945,366,10140
946,349,9716
947,329,10495
948,354,10016
949,350,9570
950,343,10287
951,344,10475
952,330,10249
953,336,10251
954,330,9953
955,352,10582
956,341,9501
957,354,10322
958,359,10065
959,332,9689
960,332,9517
961,348,11220
962,334,10285
963,372,10015
964,309,10275
965,366,9711
966,352,10542
967,348,10703
968,339,10479
969,331,11291
970,346,10395
971,353,10424
972,344,10172
973,340,10680
974,330,10160
975,334,10843
976,353,10613
977,340,10483
978,333,10239
979,332,9985
980,342,10650
981,327,9999
982,321,11376
983,358,9451
984,348,10722
985,344,10645
986,351,9872
987,349,10147
988,321,10482
989,356,10001
990,344,10631
991,352,9583
992,334,10222
993,338,10650
994,344,10482
995,344,10183
996,330,10042
997,345,10227
998,325,10113
999,360,10585
1000,318,11137
1001,350,10197
1002,338,10073
1003,329,10215
1004,358,10421
1005,331,10647
1006,318,9840
1007,350,10519
1008,313,10219
1009,331,10754
1010,361,10730
